cityId,speciesId,month,midmonthProposal,availableDays,daysInMonth,availableDayMean,status,confidence,productionReady
manistee_mi,round_whitefish,11,,0,30,,unavailable_evidence_gap,low,false
manistee_mi,round_whitefish,12,,0,31,,unavailable_evidence_gap,low,false
manistee_mi,channel_catfish,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,channel_catfish,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
manistee_mi,largemouth_bass,1,,0,31,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,2,,0,28,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,3,,0,31,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,4,,0,30,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,5,,0,31,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,6,,0,30,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,7,3.000000,31,31,2.758065,provisional_research_only,low,false
manistee_mi,largemouth_bass,8,2.666667,31,31,2.596774,provisional_research_only,low,false
manistee_mi,largemouth_bass,9,,0,30,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,10,,0,31,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,11,,0,30,,unavailable_evidence_gap,low,false
manistee_mi,largemouth_bass,12,,0,31,,unavailable_evidence_gap,low,false
frankfort_elberta_mi,lake_trout,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_trout,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,walleye,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,smallmouth_bass,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,freshwater_drum,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,yellow_perch,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,lake_whitefish,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,round_whitefish,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,channel_catfish,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
frankfort_elberta_mi,largemouth_bass,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_trout,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,walleye,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,smallmouth_bass,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,freshwater_drum,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,yellow_perch,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,lake_whitefish,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,round_whitefish,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,channel_catfish,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,1,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,2,,0,28,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,3,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,4,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,5,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,6,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,7,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,8,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,9,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,10,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,11,,0,30,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
sheboygan_wi,largemouth_bass,12,,0,31,,unavailable_evidence_gap,insufficient_for_numeric_calibration,false
